_id,hotel_name,hotel_id,hotel_location_info,hotel_grade_text,hotel_city_name,secondary_address,primary_address,lat,lng,province,city,area
674fcd75e087432f8b68b871,天津光合谷(天沐)温泉度假酒店,tianjin_city_5616,近光合谷旅游度假区 · 团泊度假区,高档型,天津,光合谷旅游度假区,团泊度假区,38.89685,117.178348,天津市,天津市,静海区
674fcd75e087432f8b68b887,天津有园酒店(梅江会展中心解放南路地铁站店),tianjin_city_5875,近解放南路地铁站 · 梅江会展中心商圈,高档型,天津,解放南路地铁站,梅江会展中心商圈,39.046226,117.220656,天津市,天津市,西青区
674fcd75e087432f8b68b8a8,天津白云宾馆,tianjin_city_64,近Hello Kitty · 塘沽商业区,高档型,天津,Hello Kitty,塘沽商业区,40.096712,117.479552,天津市,天津市,蓟州区
674fcd75e087432f8b68b8cd,璞晶唯庭酒店(津昆桥店),tianjin_city_7943,近武警特色医学中心 · 滨海机场商圈,高档型,天津,武警特色医学中心,滨海机场商圈,39.168957,117.372257,天津市,天津市,东丽区
674fcd75e087432f8b68b8cf,维也纳国际酒店(天津五大道滨江道步行街店),tianjin_city_8381,近五大道 · 滨江道商圈,高档型,天津,五大道,滨江道商圈,39.118884,117.199966,天津市,天津市,和平区
674fcd75e087432f8b68b8d4,桔子水晶天津津湾广场酒店,tianjin_city_8706,近天津站 · 天津站/古文化街/意大利风情区,高档型,天津,天津站,天津站/古文化街/意大利风情区,39.137822,117.214042,天津市,天津市,和平区
674fcd75e087432f8b68b8d5,天津奥蓝颐泉度假酒店,tianjin_city_8796,近奥蓝际德国际宴会中心 · 佛罗伦萨小镇度假区,高档型,天津,奥蓝际德国际宴会中心,佛罗伦萨小镇度假区,39.43623,117.027496,天津市,天津市,武清区
674fcd75e087432f8b68b8de,瑞达春天精品酒店(天津卫国道靖江路地铁站店),tianjin_city_9204,近靖江路地铁站 · 天津站/古文化街/意大利风情区,高档型,天津,靖江路地铁站,天津站/古文化街/意大利风情区,39.148406,117.252475,天津市,天津市,河东区
674fcd75e087432f8b68b8eb,天津盛世澜湾温泉酒店,tianjin_city_9791,近九号汤泉 · 静海城区,高档型,天津,九号汤泉,静海城区,38.930528,116.962399,天津市,天津市,静海区
674fcd75e087432f8b68b8ec,璞晶唯庭酒店(天津机场店),tianjin_city_9796,近EOD总部港 · 滨海机场商圈,高档型,天津,EOD总部港,滨海机场商圈,39.168957,117.372257,天津市,天津市,东丽区
