id,hotel_name,hotel_id,hotel_score,hotel_image_id,hotel_location_info,hotel_grade_text,hotel_comment_desc,hotel_city_name
1085,格林豪泰智选酒店(上海虹桥路地铁站店),shanghai_city_21790,4.7,https://userimg.qunarzz.com/imgs/202105/18/C.ZIA-13Gfzjbq0WgX2480.webp,近上海市胸科医院 · 虹桥,经济型,很好,上海
1082,上海虹桥中心美居酒店,shanghai_city_2181,4.9,https://userimg.qunarzz.com/imgs/202206/01/C.49XXhSfupASgZJfnT480.webp,近奥特莱斯 · 虹桥,高档型,超棒,上海
1078,汉舍郦宫酒店(上海大虹桥国家会展中心店),shanghai_city_21867,4.8,https://userimg.qunarzz.com/imgs/202310/19/C.ZYQJRuzuPPVShHmcu480.webp,近亲子游乐园,经济型,棒,上海
334,莫泰酒店(上海外滩七浦路天潼路地铁站店),shanghai_city_21885,4.8,https://userimg.qunarzz.com/imgs/202403/20/C.HL468svKgfO-A1Tes480.webp,近南京路步行街 · 北外滩,经济型,棒,上海
892,和颐酒店(上海新国际博览中心世博园店),shanghai_city_21894,4.8,https://userimg.qunarzz.com/imgs/201908/07/C.PLmVKxCt2p60g8HTq480.webp,近临沂新村地铁站 · 新国际博览中心,高档型,棒,上海
790,汉庭酒店(上海四川北路地铁站店),shanghai_city_21916,4.9,https://userimg.qunarzz.com/imgs/202305/07/C.VmKnmxqvoow4UFYjq480.webp,近静安大悦城 · 四川北路,经济型,超棒,上海
283,唯庭轻居酒店(松江大学城店),shanghai_city_21919,4.9,https://userimg.qunarzz.com/imgs/202305/10/C.oFSO4OvVmKv8mmjvF480.webp,近松江新城地铁站 · 佘山/松江大学城,舒适型,超棒,上海
814,海友酒店(上海松江醉白池地铁站店),shanghai_city_21947,4.7,https://userimg.qunarzz.com/imgs/202302/21/C.kykmFi-VflXhvUBK6480.webp,近醉白池地铁站 · 佘山/松江大学城,经济型,很好,上海
100,汉庭酒店(上海浦三路地铁站店),shanghai_city_21966,4.7,https://userimg.qunarzz.com/imgs/202402/04/C.WyUmUQ1G9r-XvxRp1480.webp,近浦三路地铁站 · 周康地区,经济型,很好,上海
314,如家商旅酒店(上海浦东机场店),shanghai_city_21993,4.9,https://userimg.qunarzz.com/imgs/202311/01/C.-OMgOOCiwCh7-bJco480.webp,近上海飞腾 · 浦东机场核心区,舒适型,超棒,上海
676,汉庭酒店(上海真光路地铁站),shanghai_city_21999,4.9,https://userimg.qunarzz.com/imgs/202310/20/C.wNeK6PPGo8pdbG6XP480.webp,近上海市(普陀区企业服务中心) · 长风公园,经济型,超棒,上海
125,上海龙之梦大酒店,shanghai_city_22,4.8,https://userimg.qunarzz.com/imgs/201908/17/C.cizWLdcbP4AD4gViN480.webp,近武康路 · 静安寺/南京西路,五星级,棒,上海
55,全季酒店(上海漕宝路日月光中心店),shanghai_city_22064,4.8,https://userimg.qunarzz.com/imgs/202304/16/C.6VBI2TZ1cFKITYJGZ480.webp,近漕宝路地铁站 · 光大会展中心/漕河泾地区,舒适型,棒,上海
535,上海白厦Pagoda君亭设计酒店,shanghai_city_2208,4.9,https://userimg.qunarzz.com/imgs/201911/26/C.9xogOLOB7pxv5Ddph480.webp,近上海西站 · 长风公园,豪华型,超棒,上海
297,麦新格精品酒店(上海浦东机场川沙地铁站店),shanghai_city_22083,4.9,https://userimg.qunarzz.com/imgs/202206/01/C.tGXZy-s9GU3AOswQd480.webp,近川沙地铁站 · 迪士尼,高档型,超棒,上海
910,锦江都城酒店(上海市北店),shanghai_city_22090,4.9,https://userimg.qunarzz.com/imgs/202311/15/C.fPeHlXfOpzIfKZJff480.webp,近康宁路/场中路(路口) · 大宁国际,高档型,超棒,上海
938,友海酒店(上海制造局路店),shanghai_city_22093,4.9,https://userimg.qunarzz.com/imgs/202206/03/C.q8IGmAC0nyAcwLk0A480.webp,近上海交通大学医学院附属第九人民医院 · 打浦桥,经济型,超棒,上海
897,如家商旅酒店(上海嘉定北地铁站博乐路店),shanghai_city_2218,4.9,https://userimg.qunarzz.com/imgs/202312/21/C.5grA7fHAOBxSsoTSf480.webp,近五一广场 · 嘉定新城,舒适型,超棒,上海
89,桔子酒店(上海虹桥国展中心七莘路店),shanghai_city_22182,4.9,https://userimg.qunarzz.com/imgs/202301/06/C.6mtl-NSL4W5bhL_jk480.webp,近凯德七宝购物广场(七莘路店) · 七宝,舒适型,超棒,上海
374,汉庭酒店(上海五角场店),shanghai_city_22204,4.8,https://userimg.qunarzz.com/imgs/201908/13/C.ZTWiD43tjS6QV4x9n480.webp,近五角场地铁站 · 江湾/五角场,经济型,棒,上海
411,汉庭酒店(上海江宁路新店),shanghai_city_22205,4.8,https://userimg.qunarzz.com/imgs/202008/06/C.5UnV4FEjL_Dp2bHiE480.webp,近江宁路地铁站 · 长寿路,经济型,棒,上海
12,汉庭酒店(上海陆家嘴东方路店),shanghai_city_22206,4.8,https://userimg.qunarzz.com/imgs/202304/27/C.R-tv1OvJlfAlcfNQF480.webp,近陆家嘴 · 陆家嘴,经济型,棒,上海
944,上海虹桥万象城CitiGO欢阁酒店,shanghai_city_2221,4.9,https://userimg.qunarzz.com/imgs/202210/20/C.JsgKZDD0OHTooeoFD480.webp,近龙柏新村地铁站 · 虹桥,高档型,超棒,上海
696,宿适精选酒店(上海虹桥国展中心店),shanghai_city_22258,4.9,https://userimg.qunarzz.com/imgs/202205/17/C.Y4H-fBF-BbsOws1SF480.webp,近临洮路地铁站 · 虹桥机场/国家会展中心,经济型,超棒,上海
555,上海虹桥机场华港雅阁酒店,shanghai_city_2226,4.8,https://userimg.qunarzz.com/imgs/201908/22/C.mO100HLICTM_C1KD_480.webp,近虹桥机场1号航站楼 · 虹桥机场/国家会展中心,高档型,棒,上海
62,海上小屋酒店(上海惠南店),shanghai_city_22282,4.8,https://userimg.qunarzz.com/imgs/202309/24/C.YgLS4zKw6ak07v6xK480.webp,近中山路 · 南汇/野生动物园,经济型,棒,上海
191,汉庭优佳酒店(上海浦东机场晨阳路店),shanghai_city_22300,4.8,https://userimg.qunarzz.com/imgs/202206/30/C.D-7Rwy9snkgma190X480.webp,近江镇中学 · 浦东机场核心区,舒适型,棒,上海
798,如家酒店(上海沪南公路航头店),shanghai_city_22305,4.8,https://userimg.qunarzz.com/imgs/202305/09/C.q0KXVHHnK6pHlC0MH480.webp,近航头地铁站 · 南汇/野生动物园,经济型,棒,上海
454,汉庭酒店(上海大宁国际广中路店),shanghai_city_22393,4.8,https://userimg.qunarzz.com/imgs/201901/25/C._M0DCiioiUOO5y5li480.webp,近上海复旦大学附属中山医院（南院）体检中心 · 四川北路,经济型,棒,上海
834,汉庭酒店(上海罗山路地铁站店),shanghai_city_22400,4.7,https://userimg.qunarzz.com/imgs/202312/13/C.cwTjtJhQ4RnRY_AdJ480.webp,近绿洲康城亲水湾 · 周康地区,经济型,很好,上海
455,海外宾馆(上海五角场长海医院店),shanghai_city_2245,4.9,https://userimg.qunarzz.com/imgs/202205/14/C.ZVvexAOf9iWkE7gmj480.webp,近上海长海医院 · 江湾/五角场,舒适型,超棒,上海
31,浦江精选酒店(上海虹桥会展中心店),shanghai_city_22454,4.9,https://userimg.qunarzz.com/imgs/202005/20/C.EOB9UsZoFDHnXM5Rs480.webp,近大都会 · 虹桥机场/国家会展中心,舒适型,超棒,上海
238,如家酒店·neo(上海沪太路行知路地铁站店),shanghai_city_22458,4.8,https://userimg.qunarzz.com/imgs/202305/16/C.yXmYiFFwPqrmzXbOF480.webp,近大融城(静安店) · 大宁国际,经济型,棒,上海
199,安攸酒店(上海康桥复地活力城店),shanghai_city_22485,4.9,https://userimg.qunarzz.com/imgs/202402/03/C.U7ZAZrn3W1etV1Wer480.webp,近复地活力城 · 周康地区,经济型,超棒,上海
110,柏曼酒店(上海虹桥火车站国展中心店),shanghai_city_22516,4.9,https://userimg.qunarzz.com/imgs/201908/30/C.XP2OUNyF1kEGBzede480.webp,近南华街 · 虹桥机场/国家会展中心,舒适型,超棒,上海
219,如家酒店·neo(上海中山公园延安西路店),shanghai_city_2268,4.8,https://userimg.qunarzz.com/imgs/202310/22/C.fL7_w32zyLklusBz2480.webp,近延安西路地铁站 · 中山公园,经济型,棒,上海
280,吉泰智上酒店(上海大宁国际延长路地铁站店),shanghai_city_22739,4.8,https://userimg.qunarzz.com/imgs/202003/13/C.CM5zuUV96C7JBNypU480.webp,近大宁公园 · 大宁国际,舒适型,棒,上海
74,如家酒店(上海新国际博览中心御桥地铁站店),shanghai_city_22792,4.9,https://userimg.qunarzz.com/imgs/202402/01/C.j85YeddKmK0T57tmd480.webp,近御桥地铁站 · 周康地区,经济型,超棒,上海
53,尼航酒店(上海浦东机场店),shanghai_city_22813,4.7,https://userimg.qunarzz.com/imgs/202203/30/C.TCqOQAAJtICERP-bA480.webp,近江镇中学 · 浦东机场核心区,经济型,很好,上海
974,唯庭轻居酒店(上海虹桥机场国家会展中心店),shanghai_city_22878,4.9,https://userimg.qunarzz.com/imgs/202101/07/C.tOQm2xqBINgxIID_q480.webp,近南华街 · 虹桥机场/国家会展中心,舒适型,超棒,上海
1015,上海中电大酒店,shanghai_city_229,4.6,https://userimg.qunarzz.com/imgs/202205/14/C.IQpmc47sFuHOCS7z7480.webp,近陆家嘴 · 陆家嘴,三星级,好,上海
1019,M家社区酒店(上海牡丹江路店),shanghai_city_22904,4.5,https://userimg.qunarzz.com/imgs/202312/13/C.aviVSIOAbeFgGUyDO480.webp,近上海交通大学医学院附属第九人民医院(北院) · 吴淞口国际邮轮港,经济型,不错,上海
691,上海虹桥机场佰翔花园酒店,shanghai_city_2291,4.9,https://userimg.qunarzz.com/imgs/201912/25/C.ypVY9VnfOdKbeks30480.webp,近虹桥机场1号航站楼 · 虹桥机场/国家会展中心,高档型,超棒,上海
68,嘉虹酒店(上海浦东机场川沙地铁站店),shanghai_city_22913,4.9,https://userimg.qunarzz.com/imgs/202009/01/C.FiAg000_waVqzo-50480.webp,近川沙地铁站 · 迪士尼,高档型,超棒,上海
139,和垒酒店(上海虹桥枢纽店),shanghai_city_22915,4.5,https://userimg.qunarzz.com/imgs/202203/31/C.iv0Oq2C52fiFnZ7iA480.webp,近上海虹桥枢纽国展中心 · 虹桥机场/国家会展中心,经济型,不错,上海
130,全季酒店(上海虹桥吴中路店),shanghai_city_22932,4.9,https://userimg.qunarzz.com/imgs/202402/02/C.dBGruXjDPFPOcCVjL480.webp,近奥特莱斯 · 光大会展中心/漕河泾地区,舒适型,超棒,上海
1099,全季酒店(上海虹桥古北路店),shanghai_city_22938,4.9,https://userimg.qunarzz.com/imgs/202106/13/C.4h3YV-sDTBFLH9gwd480.webp,近吴中路地铁站 · 虹桥,舒适型,超棒,上海
96,莫泰酒店(上海陆家嘴羽山路源深体育中心地铁站店),shanghai_city_2295,4.8,https://userimg.qunarzz.com/imgs/202306/16/C.lJFBdt5iIezH92DAJ480.webp,近民生路地铁站 · 陆家嘴,经济型,棒,上海
381,宿适轻奢酒店(上海七宝联明路店),shanghai_city_23031,4.8,https://userimg.qunarzz.com/imgs/202312/02/C.no5tzZkITjVg-mBRZ480.webp,近明谷科技园 · 七宝,舒适型,棒,上海
75,如家酒店(上海国际旅游度假区秀沿路地铁站店),shanghai_city_23058,4.8,https://userimg.qunarzz.com/imgs/202307/06/C.n_5XJOy4t6xtWcjCy480.webp,近秀沿路地铁站 · 迪士尼,经济型,棒,上海
1007,M家社区酒店(上海周浦小上海步行街店),shanghai_city_23060,4.7,https://userimg.qunarzz.com/imgs/202203/26/C.i9dtKKjLDj-6GVx0R480.webp,近周浦镇 · 周康地区,经济型,很好,上海
698,如家派柏·云酒店(上海金汇路店),shanghai_city_23065,4.6,https://userimg.qunarzz.com/imgs/202211/04/C.Vi3diJyRKalasimsW480.webp,近龙柏新村地铁站 · 虹桥,经济型,好,上海
502,汉莱斯智慧酒店(上海朱泾东林寺店),shanghai_city_23074,4.9,https://userimg.qunarzz.com/imgs/202111/06/C.63lauwDrgTz7n1k8w480.webp,近朱泾镇 · 金山枫泾古镇,舒适型,超棒,上海
1077,如家酒店(上海美兰湖月罗公路店),shanghai_city_23092,4.9,https://userimg.qunarzz.com/imgs/202310/24/C.0E3gm26j6jExycJN6480.webp,近美兰湖地铁站 · 顾村公园,经济型,超棒,上海
287,上海静安九思酒店,shanghai_city_23110,4.8,https://userimg.qunarzz.com/imgs/202306/16/C.WXpXKJTPncmnVKl1T480.webp,近上海站 · 上海火车站地区,高档型,棒,上海
1087,维也纳酒店(上海外高桥自贸区店),shanghai_city_23127,4.8,https://userimg.qunarzz.com/imgs/202203/25/C.w4bkYFwvnZUoGggqE480.webp,近高行绿洲 · 浦东外高桥,舒适型,棒,上海
1022,唐鋆My Home酒店(上海大华三路地铁站店),shanghai_city_23153,4.7,https://userimg.qunarzz.com/imgs/202203/26/C.xaDLCja6P-CPQ_N1a480.webp,近行知路地铁站 · 大宁国际,舒适型,很好,上海
13,全季酒店(上海陆家嘴八佰伴店),shanghai_city_23155,4.8,https://userimg.qunarzz.com/imgs/202008/01/C.Pwge6F4rKv4eXAOl4480.webp,近陆家嘴 · 陆家嘴,舒适型,棒,上海
959,如家酒店(上海金桥博兴路地铁站店),shanghai_city_23168,4.8,https://userimg.qunarzz.com/imgs/202203/26/C.FQnsycj0SNhElIK6L480.webp,近五莲路地铁站 · 浦东金桥,经济型,棒,上海
258,欧丽商务酒店(上海漕河泾虹梅路地铁站店),shanghai_city_23179,4.7,https://userimg.qunarzz.com/imgs/202212/15/C.72FO_mmsrh0BhZaJm480.webp,近虹梅路地铁站 · 光大会展中心/漕河泾地区,经济型,很好,上海
412,汉庭酒店(上海九亭地铁站店),shanghai_city_23181,4.9,https://userimg.qunarzz.com/imgs/202309/21/C.YtTHPHymkGaV0mCRi480.webp,近九亭地铁站 · 七宝,经济型,超棒,上海
689,桔子水晶上海国际旅游度假区川沙酒店,shanghai_city_23196,4.9,https://userimg.qunarzz.com/imgs/202303/23/C.d74AFHr5ynSEHzWtb480.webp,近百联川沙购物中心 · 迪士尼,高档型,超棒,上海
15,上海裕景大饭店,shanghai_city_2321,4.7,https://userimg.qunarzz.com/imgs/202102/24/C.jzGMUSwJkc_Jl7JLo480.webp,近东昌路地铁站 · 陆家嘴,高档型,很好,上海
740,上海证大美爵酒店,shanghai_city_2323,4.8,https://userimg.qunarzz.com/imgs/202001/15/C.hqHlldQCdZ29YpKkD480.webp,近芳甸路地铁站 · 新国际博览中心,豪华型,棒,上海
612,宿适智轩酒店(上海虹口足球场店),shanghai_city_23283,4.7,https://userimg.qunarzz.com/imgs/202311/23/C.WAprdvrwY1wjWLGEY480.webp,近snh48星梦剧院 · 四川北路,高档型,很好,上海
977,和颐酒店(上海秀浦路康桥地铁站店),shanghai_city_23335,4.9,https://userimg.qunarzz.com/imgs/202204/05/C.p1HNJi6d2HTU3r0i6480.webp,近新田360广场(上海康桥店) · 周康地区,舒适型,超棒,上海
286,全季酒店(上海外滩天潼路店),shanghai_city_23356,4.9,https://userimg.qunarzz.com/imgs/202309/04/C.Rl1tWXoAqm57jzCTo480.webp,近南京路步行街 · 北外滩,舒适型,超棒,上海
72,IU酒店(上海交大江川路地铁站店),shanghai_city_23366,4.8,https://userimg.qunarzz.com/imgs/202305/17/C.tU-TfdDLPTsin8IdD480.webp,近闵行 · 交大/闵行开发区,经济型,棒,上海
955,宿适轻奢酒店(上海松江火车站店),shanghai_city_23450,4.9,https://userimg.qunarzz.com/imgs/202207/11/C.Ra5mATSMK230vi1QS480.webp,近松江老城 · 佘山/松江大学城,舒适型,超棒,上海
756,寻漫酒店(上海松江大学城店),shanghai_city_23507,4.7,https://userimg.qunarzz.com/imgs/202311/14/C.0N3XMOi0n3oxTHWpO480.webp,近东华大学(松江校区) · 佘山/松江大学城,经济型,很好,上海
880,全季酒店(上海虹桥枢纽九亭店),shanghai_city_23617,4.9,https://userimg.qunarzz.com/imgs/202307/17/C.3UepIyXK5XG5-j3WX480.webp,近朗庭上郡御庭 · 七宝,舒适型,超棒,上海
819,青季酒店(上海曹路民雷路地铁站上川路店),shanghai_city_23638,4.7,https://userimg.qunarzz.com/imgs/202009/26/C.dDyAJcUgCyCYLs_4U480.webp,近上海市浦东新区曹路镇人民政府 · 浦东金桥,经济型,很好,上海
855,海友酒店(上海大宁音乐广场店),shanghai_city_23642,4.9,https://userimg.qunarzz.com/imgs/202209/02/C.lgmSo44ngWzystEp4480.webp,近汶水路地铁站 · 大宁国际,经济型,超棒,上海
864,一间森林S酒店(上海东方明珠店),shanghai_city_23671,4.8,https://userimg.qunarzz.com/imgs/202001/21/C.Zhqe7sHFss3bLE_13480.webp,近第一八佰伴 · 陆家嘴,舒适型,棒,上海
398,如家精选酒店(上海陆家嘴羽山路源深体育中心地铁站店),shanghai_city_23697,4.8,https://userimg.qunarzz.com/imgs/202306/16/C.ZZqSLRQnPLGScBI9x480.webp,近民生路地铁站 · 陆家嘴,舒适型,棒,上海
854,景莱酒店(上海川沙地铁站店),shanghai_city_23704,4.8,https://userimg.qunarzz.com/imgs/202402/19/C.yoNqN2sUA6aBrdC1s480.webp,近川沙地铁站 · 迪士尼,经济型,棒,上海
108,上海大众空港宾馆,shanghai_city_2376,4.6,https://userimg.qunarzz.com/imgs/201608/31/C._M0DCiLNSuLn1VqHi480.webp,近浦东国际机场 · 浦东机场核心区,舒适型,好,上海
928,维也纳国际酒店(上海虹桥机场国展中心纪翟路店),shanghai_city_23817,4.9,https://userimg.qunarzz.com/imgs/202005/14/C.wgGYFH8GcIHGZj8lK480.webp,近COSTCO开市客(闵行店) · 虹桥周边,舒适型,超棒,上海
18,君莱酒店(上海浦东国际机场店),shanghai_city_23823,4.6,https://userimg.qunarzz.com/imgs/202312/18/C.yWX03ydcs--Wz5prF480.webp,近沃尔玛购物广场(施湾路店) · 浦东机场核心区,舒适型,好,上海
77,宿适夏洛特酒店(上海国际旅游度假区酒店),shanghai_city_23841,4.9,https://userimg.qunarzz.com/imgs/202109/23/C.BRzkZz8AAD0kTvc6K480.webp,近周浦瓦南生鲜超市 · 迪士尼,舒适型,超棒,上海
739,Zsmart智尚酒店(上海新国际博览中心周浦地铁站店),shanghai_city_23861,4.8,https://userimg.qunarzz.com/imgs/202311/23/C.4__0aVhhhueGW0UpB480.webp,近周浦镇 · 周康地区,经济型,棒,上海
9,上海五角场逸扉酒店,shanghai_city_23936,4.9,https://userimg.qunarzz.com/imgs/202201/06/C.hwKuETSO3JUUGagmS480.webp,近五角场地铁站 · 江湾/五角场,高档型,超棒,上海
679,如家睿柏·云酒店(上海国家会展中心九亭涞坊路店),shanghai_city_23951,4.7,https://userimg.qunarzz.com/imgs/202112/08/C.aTkVeVhKksjFUkI5t480.webp,近朗庭上郡御庭 · 七宝,经济型,很好,上海
629,全季酒店(上海康桥秀沿路店),shanghai_city_24000,4.7,https://userimg.qunarzz.com/imgs/202003/13/C.2D0VTNuX4SY0T1BEB480.webp,近秀沿路地铁站 · 迪士尼,舒适型,很好,上海
245,全季酒店(上海外滩宁波路店),shanghai_city_2404,4.9,https://userimg.qunarzz.com/imgs/202008/06/C.LNv1zyEjipaXWr0AE480.webp,近外滩 · 外滩核心区,舒适型,超棒,上海
713,格林豪泰(上海万达广场龙翔路店),shanghai_city_24051,4.8,https://userimg.qunarzz.com/imgs/202002/03/C.vqjFB2Cao3d2HgW1A480.webp,近万达广场(上海金山店) · 金山城市沙滩,经济型,棒,上海
253,如家酒店·neo(上海中山公园长宁店),shanghai_city_2408,4.8,https://userimg.qunarzz.com/imgs/201906/19/C.0XRWtgusWA19SGRNu480.webp,近江苏路地铁站 · 静安寺/南京西路,经济型,棒,上海
1038,优家臻选酒店(上海新场古镇店),shanghai_city_24084,4.8,https://userimg.qunarzz.com/imgs/202208/22/C.gX-EEXfqB1Jo0K8Xf480.webp,近新场古镇 · 南汇/野生动物园,经济型,棒,上海
726,上海波特曼丽思卡尔顿酒店,shanghai_city_241,4.9,https://userimg.qunarzz.com/imgs/202010/20/C.Px03ZSPD5HbpWJHPP480.webp,近静安寺 · 静安寺/南京西路,五星级,超棒,上海
209,上海镇坪智选假日酒店,shanghai_city_24115,4.9,https://userimg.qunarzz.com/imgs/202203/26/C.MkyNOBFzWG2wYFseF480.webp,近万代南梦宫上海文化中心梦想剧场 · 长风公园,高档型,超棒,上海
979,如家酒店·neo(上海浦东机场惠南地铁站通济路店),shanghai_city_2417,4.9,https://userimg.qunarzz.com/imgs/202305/15/C.WTXTFOVO1bcJ4VEBV480.webp,近惠南镇 · 南汇/野生动物园,经济型,超棒,上海
714,青皮树酒店(上海浦东机场华夏东路地铁站店),shanghai_city_24199,4.8,https://userimg.qunarzz.com/imgs/202302/03/C.4O2BqA9XhHh47HgjX480.webp,近华夏东路地铁站 · 迪士尼,经济型,棒,上海
491,锦江都城酒店(上海徐家汇南华亭宾馆),shanghai_city_242,4.8,https://userimg.qunarzz.com/imgs/201812/10/C._M0DCif_Lr85G-dFi480.webp,近上海体育场 · 徐家汇,高档型,棒,上海
1020,金晟精品酒店(上海长海医院店),shanghai_city_24220,4.7,https://userimg.qunarzz.com/imgs/202101/26/C.019dhSYGh0hBRHzCY480.webp,近上海体育学院 · 江湾/五角场,经济型,很好,上海
577,如家精选酒店(上海虹口足球场赤峰路地铁站店),shanghai_city_24227,4.8,https://userimg.qunarzz.com/imgs/202402/23/C.CD7uoudYWqIYdY8y-480.webp,近虹口体育馆 · 四川北路,舒适型,棒,上海
133,全季酒店(上海张江店),shanghai_city_24250,4.9,https://userimg.qunarzz.com/imgs/202011/17/C.eDeGgggWlM6dUhMBg480.webp,近张衡路 · 浦东张江,舒适型,超棒,上海
1029,上海晶尚精致酒店(泗泾公园店),shanghai_city_24274,4.9,https://userimg.qunarzz.com/imgs/202301/14/C.vNJEwLhVXBmj52S0h480.webp,近康莱尔 · 佘山/松江大学城,经济型,超棒,上海
1006,都市轻奢酒店(景西路地铁站店),shanghai_city_24279,4.8,https://userimg.qunarzz.com/imgs/202401/08/C.PXAiE-srAaIZUzfZ5480.webp,近景西路地铁站 · 莘庄,经济型,棒,上海
421,桔子水晶上海五角场酒店,shanghai_city_24290,4.9,https://userimg.qunarzz.com/imgs/202003/25/C.hiH-rUYc7mWg0Ppeh480.webp,近上海财经大学(国定路校区) · 江湾/五角场,高档型,超棒,上海
649,如家商旅酒店(上海静安寺地铁站店),shanghai_city_24361,4.8,https://userimg.qunarzz.com/imgs/202401/22/C.F74f_4BN4OUhF1TZP480.webp,近静安寺 · 静安寺/南京西路,舒适型,棒,上海
312,如家精选酒店(上海外滩金陵东路店),shanghai_city_24397,4.9,https://userimg.qunarzz.com/imgs/202003/07/C.lTShVGSN9I1V6TQSk480.webp,近人民广场 · 淮海路/新天地,舒适型,超棒,上海
1075,全季酒店(上海虹桥机场沪青平公路店),shanghai_city_24402,4.8,https://userimg.qunarzz.com/imgs/202206/04/C.i49qVkex6unSy-Rfe480.webp,近上海虹桥枢纽国展中心 · 虹桥机场/国家会展中心,舒适型,棒,上海
123,汉庭酒店(上海虹桥机场沪青平公路店),shanghai_city_24411,4.7,https://userimg.qunarzz.com/imgs/202206/04/C.a-QrXr-Lb6p44RRZ-480.webp,近上海虹桥枢纽国展中心 · 虹桥机场/国家会展中心,经济型,很好,上海
147,上海万信福朋喜来登酒店,shanghai_city_24420,4.8,https://userimg.qunarzz.com/imgs/202104/03/C.sYFZ6dQLXkSrOy7rD480.webp,近秀沿路地铁站 · 周康地区,高档型,棒,上海
24,上海浦东主题乐园万信酒店,shanghai_city_24421,4.9,https://userimg.qunarzz.com/imgs/202305/08/C.20kP-FEzbZ0hKhxxE480.webp,近极乐汤温泉馆（川沙店） · 迪士尼,豪华型,超棒,上海
999,曼福楼连锁酒店(上海旅游度假区店),shanghai_city_24486,4.6,https://userimg.qunarzz.com/imgs/202007/28/C.ykVqxHKUPiE37b-iK480.webp,近周浦瓦南生鲜超市 · 迪士尼,经济型,好,上海
835,格林豪泰快捷酒店(上海罗山路地铁站店),shanghai_city_24491,4.8,https://userimg.qunarzz.com/imgs/202307/05/C.VYXHcM0D7OkTbzHCn480.webp,近绿洲康城亲水湾 · 周康地区,经济型,棒,上海
810,如家精选酒店(上海新天地陆家浜路地铁站店),shanghai_city_24503,4.9,https://userimg.qunarzz.com/imgs/202309/21/C.sCfnB47973b7Ni6O7480.webp,近老西门地铁站 · 打浦桥,舒适型,超棒,上海
161,锦江之星(上海国际旅游度假区秀沿路地铁站),shanghai_city_24516,4.8,https://userimg.qunarzz.com/imgs/202108/13/C.bGXuLEE-I0LOqdwDE480.webp,近秀沿路地铁站 · 迪士尼,经济型,棒,上海
382,汉庭酒店(上海步行街福建中路店),shanghai_city_24517,4.8,https://userimg.qunarzz.com/imgs/202304/07/C.TPR5ewuhydd6Lim9u480.webp,近外滩 · 人民广场,经济型,棒,上海
1018,嗨森精品酒店(上海五角场店),shanghai_city_24528,4.8,https://userimg.qunarzz.com/imgs/202109/15/C.zywRIXpp3waCmBYgf480.webp,近五角场地铁站 · 江湾/五角场,经济型,棒,上海
30,锦江之星品尚(上海新虹桥店),shanghai_city_2455,4.8,https://userimg.qunarzz.com/imgs/202307/26/C.b74HJ4AQ2MfUwnqT4480.webp,近吴中路地铁站 · 光大会展中心/漕河泾地区,舒适型,棒,上海
743,有戏电影酒店(上海外滩城隍庙店),shanghai_city_24623,4.7,https://userimg.qunarzz.com/imgs/202012/21/C.lfIISA9AeMrr0hJc9480.webp,近豫园 · 豫园,舒适型,很好,上海
686,上海五角场凯悦酒店,shanghai_city_24647,4.8,https://userimg.qunarzz.com/imgs/202007/01/C.rJ6XrBuviSS32g6aB480.webp,近五角场地铁站 · 江湾/五角场,豪华型,棒,上海
1089,海友酒店(上海虹桥火车站店),shanghai_city_24673,4.8,https://userimg.qunarzz.com/imgs/202101/26/C.7PecqJJdgPM2kb6uJ480.webp,近中骏广场 · 虹桥机场/国家会展中心,经济型,棒,上海
414,上海新锦江大酒店,shanghai_city_247,4.8,https://userimg.qunarzz.com/imgs/202203/26/C.sGxak69JqTgorhjuM480.webp,近陕西南路地铁站 · 淮海路/新天地,五星级,棒,上海
1024,漫怡优选酒店(上海浦东机场店),shanghai_city_24701,4.7,https://userimg.qunarzz.com/imgs/202403/01/C.-r0PeHroacG6bYhIr480.webp,近沃尔玛购物广场(施湾路店) · 浦东机场核心区,经济型,很好,上海
189,维也纳国际酒店(上海虹桥国展中心万达店),shanghai_city_24704,4.8,https://userimg.qunarzz.com/imgs/202303/04/C.x5tiAvDegs4-NVGtv480.webp,近华泰中心 · 虹桥机场/国家会展中心,舒适型,棒,上海
707,汉庭酒店(上海南京路步行街中心店),shanghai_city_24728,4.7,https://userimg.qunarzz.com/imgs/201910/28/C.UVbSnoS-OxnHbFRII480.webp,近南京路步行街 · 人民广场,经济型,很好,上海
58,上海布栖尔遇酒店(白银路地铁站店),shanghai_city_24732,4.8,https://userimg.qunarzz.com/imgs/202402/20/C.tg6LKTqVlq1Nfvwox480.webp,近白银路地铁站 · 嘉定新城,经济型,棒,上海
584,上海外滩万达瑞华酒店,shanghai_city_24738,4.9,https://userimg.qunarzz.com/imgs/202203/26/C.ZxF0UIImrWc2aaGiI480.webp,近豫园 · 外滩核心区,豪华型,超棒,上海
914,汉庭酒店(上海唐镇高科东路店),shanghai_city_24799,4.9,https://userimg.qunarzz.com/imgs/202306/15/C.u0zbNGyVh7jZt5c5W480.webp,近川沙路与高科东路交叉口 · 迪士尼,经济型,超棒,上海
635,上海浦东国际机场铂爱国际酒店,shanghai_city_24809,4.7,https://userimg.qunarzz.com/imgs/201710/16/JhS1_tMT7tZY_XIYJ480.webp,近三甲港水闸工作桥 · 浦东机场核心区,经济型,很好,上海
